config d2048,ff8192,seq256,L16  (median of 2 reps each)
[sweep] op 134/367 (37%) elapsed=0.0m eta=0.1m cur=14.0GB
[sweep] op 141/367 (38%) elapsed=0.0m eta=0.1m cur=14.0GB
[sweep] op 148/367 (40%) elapsed=0.0m eta=0.1m cur=14.0GB
[sweep] op 155/367 (42%) elapsed=0.1m eta=0.1m cur=14.0GB
[sweep] op 162/367 (44%) elapsed=0.1m eta=0.1m cur=14.0GB
[sweep] op 169/367 (46%) elapsed=0.1m eta=0.1m cur=14.0GB
[sweep] op 176/367 (48%) elapsed=0.1m eta=0.1m cur=14.0GB
[sweep] op 183/367 (50%) elapsed=0.1m eta=0.1m cur=14.0GB
[sweep] op 190/367 (52%) elapsed=0.1m eta=0.1m cur=14.0GB
[sweep] op 197/367 (54%) elapsed=0.1m eta=0.1m cur=14.0GB
[sweep] op 204/367 (56%) elapsed=0.1m eta=0.1m cur=14.0GB
[sweep] op 211/367 (57%) elapsed=0.1m eta=0.1m cur=14.0GB
[sweep] op 218/367 (59%) elapsed=0.1m eta=0.1m cur=14.1GB
[sweep] op 225/367 (61%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 232/367 (63%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 239/367 (65%) elapsed=0.1m eta=0.0m cur=14.3GB
[sweep] op 246/367 (67%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 253/367 (69%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 260/367 (71%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 267/367 (73%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 274/367 (75%) elapsed=0.1m eta=0.0m cur=14.1GB
[sweep] op 281/367 (77%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 288/367 (78%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 295/367 (80%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 302/367 (82%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 309/367 (84%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 316/367 (86%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 323/367 (88%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 330/367 (90%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 337/367 (92%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 344/367 (94%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 351/367 (96%) elapsed=0.1m eta=0.0m cur=14.0GB
[sweep] op 358/367 (98%) elapsed=0.1m eta=0.0m cur=14.9GB
[sweep] op 365/367 (99%) elapsed=0.1m eta=0.0m cur=14.9GB
[sweep] op 367/367 (100%) elapsed=0.1m eta=0.0m cur=14.9GB
[sweep] op 1/367 (0%) elapsed=0.0m eta=1.1m cur=13.9GB
[sweep] op 8/367 (2%) elapsed=0.0m eta=0.4m cur=13.9GB
[sweep] op 15/367 (4%) elapsed=0.0m eta=0.6m cur=13.9GB
[sweep] op 22/367 (6%) elapsed=0.1m eta=0.9m cur=13.9GB
[sweep] op 29/367 (8%) elapsed=0.1m eta=0.7m cur=13.9GB
[sweep] op 36/367 (10%) elapsed=0.1m eta=0.7m cur=13.9GB
[sweep] op 43/367 (12%) elapsed=0.1m eta=0.8m cur=13.9GB
[sweep] op 50/367 (14%) elapsed=0.1m eta=0.7m cur=13.9GB
[sweep] op 57/367 (16%) elapsed=0.1m eta=0.7m cur=13.9GB
[sweep] op 64/367 (17%) elapsed=0.2m eta=0.8m cur=14.0GB
[sweep] op 71/367 (19%) elapsed=0.2m eta=0.7m cur=13.9GB
[sweep] op 78/367 (21%) elapsed=0.2m eta=0.7m cur=13.9GB
[sweep] op 85/367 (23%) elapsed=0.2m eta=0.7m cur=14.2GB
[sweep] op 92/367 (25%) elapsed=0.2m eta=0.7m cur=13.9GB
[sweep] op 99/367 (27%) elapsed=0.2m eta=0.7m cur=13.9GB
[sweep] op 106/367 (29%) elapsed=0.3m eta=0.6m cur=14.0GB
[sweep] op 113/367 (31%) elapsed=0.3m eta=0.6m cur=13.9GB
[sweep] op 120/367 (33%) elapsed=0.3m eta=0.6m cur=14.1GB
[sweep] op 127/367 (35%) elapsed=0.3m eta=0.6m cur=14.0GB
[sweep] op 134/367 (37%) elapsed=0.3m eta=0.6m cur=13.9GB
[sweep] op 141/367 (38%) elapsed=0.3m eta=0.6m cur=14.0GB
[sweep] op 148/367 (40%) elapsed=0.4m eta=0.5m cur=13.9GB
[sweep] op 155/367 (42%) elapsed=0.4m eta=0.5m cur=13.9GB
[sweep] op 162/367 (44%) elapsed=0.4m eta=0.5m cur=13.9GB
[sweep] op 169/367 (46%) elapsed=0.4m eta=0.5m cur=13.9GB
[sweep] op 176/367 (48%) elapsed=0.4m eta=0.5m cur=13.9GB
[sweep] op 183/367 (50%) elapsed=0.5m eta=0.5m cur=13.9GB
[sweep] op 190/367 (52%) elapsed=0.5m eta=0.4m cur=13.9GB
[sweep] op 197/367 (54%) elapsed=0.5m eta=0.4m cur=13.9GB
[sweep] op 204/367 (56%) elapsed=0.5m eta=0.4m cur=13.9GB
[sweep] op 211/367 (57%) elapsed=0.5m eta=0.4m cur=13.9GB
[sweep] op 218/367 (59%) elapsed=0.6m eta=0.4m cur=14.0GB
[sweep] op 225/367 (61%) elapsed=0.6m eta=0.4m cur=13.9GB
[sweep] op 232/367 (63%) elapsed=0.6m eta=0.3m cur=13.9GB
[sweep] op 239/367 (65%) elapsed=0.6m eta=0.3m cur=14.2GB
[sweep] op 246/367 (67%) elapsed=0.6m eta=0.3m cur=13.9GB
[sweep] op 253/367 (69%) elapsed=0.6m eta=0.3m cur=13.9GB
[sweep] op 260/367 (71%) elapsed=0.7m eta=0.3m cur=14.0GB
[sweep] op 267/367 (73%) elapsed=0.7m eta=0.3m cur=13.9GB
[sweep] op 274/367 (75%) elapsed=0.7m eta=0.2m cur=14.1GB
[sweep] op 281/367 (77%) elapsed=0.7m eta=0.2m cur=14.0GB
[sweep] op 288/367 (78%) elapsed=0.7m eta=0.2m cur=13.9GB
[sweep] op 295/367 (80%) elapsed=0.7m eta=0.2m cur=14.0GB
[sweep] op 302/367 (82%) elapsed=0.8m eta=0.2m cur=13.9GB
[sweep] op 309/367 (84%) elapsed=0.8m eta=0.1m cur=13.9GB
[sweep] op 316/367 (86%) elapsed=0.8m eta=0.1m cur=13.9GB
[sweep] op 323/367 (88%) elapsed=0.8m eta=0.1m cur=13.9GB
[sweep] op 330/367 (90%) elapsed=0.8m eta=0.1m cur=13.9GB
[sweep] op 337/367 (92%) elapsed=0.8m eta=0.1m cur=13.9GB
[sweep] op 344/367 (94%) elapsed=0.9m eta=0.1m cur=13.9GB
[sweep] op 351/367 (96%) elapsed=0.9m eta=0.0m cur=13.9GB
[sweep] op 358/367 (98%) elapsed=1.0m eta=0.0m cur=14.9GB
[sweep] op 365/367 (99%) elapsed=1.0m eta=0.0m cur=14.9GB
[sweep] op 367/367 (100%) elapsed=1.0m eta=0.0m cur=14.9GB
[sweep] op 1/367 (0%) elapsed=0.0m eta=0.3m cur=14.1GB
[sweep] op 8/367 (2%) elapsed=0.0m eta=0.2m cur=14.2GB
[sweep] op 15/367 (4%) elapsed=0.0m eta=0.2m cur=14.1GB
[sweep] op 22/367 (6%) elapsed=0.0m eta=0.3m cur=14.1GB
[sweep] op 29/367 (8%) elapsed=0.0m eta=0.3m cur=14.2GB
[sweep] op 36/367 (10%) elapsed=0.0m eta=0.3m cur=14.1GB
[sweep] op 43/367 (12%) elapsed=0.0m eta=0.3m cur=14.2GB
[sweep] op 50/367 (14%) elapsed=0.0m eta=0.3m cur=14.2GB
[sweep] op 57/367 (16%) elapsed=0.0m eta=0.3m cur=14.1GB
[sweep] op 64/367 (17%) elapsed=0.1m eta=0.3m cur=14.4GB
[sweep] op 71/367 (19%) elapsed=0.1m eta=0.3m cur=14.2GB
[sweep] op 78/367 (21%) elapsed=0.1m eta=0.3m cur=14.2GB
[sweep] op 85/367 (23%) elapsed=0.1m eta=0.3m cur=14.6GB
[sweep] op 92/367 (25%) elapsed=0.1m eta=0.2m cur=14.3GB
[sweep] op 99/367 (27%) elapsed=0.1m eta=0.2m cur=14.3GB
[sweep] op 106/367 (29%) elapsed=0.1m eta=0.2m cur=14.3GB
[sweep] op 113/367 (31%) elapsed=0.1m eta=0.2m cur=14.3GB
[sweep] op 120/367 (33%) elapsed=0.1m eta=0.2m cur=14.2GB
[sweep] op 127/367 (35%) elapsed=0.1m eta=0.2m cur=14.3GB
[sweep] op 134/367 (37%) elapsed=0.1m eta=0.2m cur=14.2GB
[sweep] op 141/367 (38%) elapsed=0.1m eta=0.2m cur=14.3GB
[sweep] op 148/367 (40%) elapsed=0.1m eta=0.2m cur=14.3GB
[sweep] op 155/367 (42%) elapsed=0.1m eta=0.2m cur=14.2GB
[sweep] op 162/367 (44%) elapsed=0.1m eta=0.2m cur=14.3GB
[sweep] op 169/367 (46%) elapsed=0.1m eta=0.2m cur=14.2GB
[sweep] op 176/367 (48%) elapsed=0.2m eta=0.2m cur=14.2GB
[sweep] op 183/367 (50%) elapsed=0.2m eta=0.2m cur=14.3GB
[sweep] op 190/367 (52%) elapsed=0.2m eta=0.2m cur=14.2GB
[sweep] op 197/367 (54%) elapsed=0.2m eta=0.2m cur=14.3GB
[sweep] op 204/367 (56%) elapsed=0.2m eta=0.1m cur=14.3GB
[sweep] op 211/367 (57%) elapsed=0.2m eta=0.1m cur=14.2GB
[sweep] op 218/367 (59%) elapsed=0.2m eta=0.1m cur=14.5GB
[sweep] op 225/367 (61%) elapsed=0.2m eta=0.1m cur=14.3GB
[sweep] op 232/367 (63%) elapsed=0.2m eta=0.1m cur=14.3GB
[sweep] op 239/367 (65%) elapsed=0.2m eta=0.1m cur=14.7GB
[sweep] op 246/367 (67%) elapsed=0.2m eta=0.1m cur=14.3GB
[sweep] op 253/367 (69%) elapsed=0.2m eta=0.1m cur=14.4GB
[sweep] op 260/367 (71%) elapsed=0.2m eta=0.1m cur=14.4GB
[sweep] op 267/367 (73%) elapsed=0.2m eta=0.1m cur=14.4GB
[sweep] op 274/367 (75%) elapsed=0.2m eta=0.1m cur=14.3GB
[sweep] op 281/367 (77%) elapsed=0.3m eta=0.1m cur=14.4GB
[sweep] op 288/367 (78%) elapsed=0.3m eta=0.1m cur=14.3GB
[sweep] op 295/367 (80%) elapsed=0.3m eta=0.1m cur=14.4GB
[sweep] op 302/367 (82%) elapsed=0.3m eta=0.1m cur=14.4GB
[sweep] op 309/367 (84%) elapsed=0.3m eta=0.1m cur=14.3GB
[sweep] op 316/367 (86%) elapsed=0.3m eta=0.0m cur=14.4GB
[sweep] op 323/367 (88%) elapsed=0.3m eta=0.0m cur=14.3GB
[sweep] op 330/367 (90%) elapsed=0.3m eta=0.0m cur=14.3GB
[sweep] op 337/367 (92%) elapsed=0.3m eta=0.0m cur=14.4GB
[sweep] op 344/367 (94%) elapsed=0.3m eta=0.0m cur=14.3GB
[sweep] op 351/367 (96%) elapsed=0.3m eta=0.0m cur=14.4GB
[sweep] op 358/367 (98%) elapsed=0.4m eta=0.0m cur=15.3GB
[sweep] op 365/367 (99%) elapsed=0.4m eta=0.0m cur=15.3GB
[sweep] op 367/367 (100%) elapsed=0.4m eta=0.0m cur=15.3GB
  [stream-sound] 4 rounds done; blind root reproducible across rounds: True; W-block rows 0; W-ref False; Wnew rows 0; peak 16.90 GB
  [phase] prove-time breakdown (cuda-synced buckets; shares, not absolute — syncs remove overlap):
    encode         42.9s   36.8%
    quad           23.0s   19.7%
    fold_qlin      13.3s   11.4%
    witness        11.9s   10.2%
    qlin_polymul      6.7s    5.7%
    merkle          5.1s    4.4%
    compile         3.8s    3.3%
    aux             2.9s    2.5%
    qlin_rTA        2.5s    2.2%
    qlin_interp      1.9s    1.7%
    qlin_rowsum      1.3s    1.1%
    fold_qirs       0.8s    0.6%
    cols            0.7s    0.6%
    BUCKETED      116.8s  (vs total prove wall-clock; remainder = setup + un-bucketed)

/home/riftuser/VerInf/prover/core.py:627: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /__w/pytorch/pytorch/torch/csrc/utils/tensor_new.cpp:1556.)
  return torch.frombuffer(bytes(master_seed), dtype=torch.uint8).cuda()
[W730 12:33:03.491492965 CUDACachingAllocator.cpp:3933] memory allocation failed with OOM on device 0 while trying to allocate 2101346304 bytes (free: 1027866624, total: 34072559616).
[W730 12:33:03.613994863 CUDACachingAllocator.cpp:3933] memory allocation failed with OOM on device 0 while trying to allocate 2101346304 bytes (free: 1430519808, total: 34072559616).
Traceback (most recent call last):
  File "/home/riftuser/VerInf/analysis/bench/ab_witness_spill.py", line 72, in <module>
    rc_s, rc_w = measure(False, False)
                 ^^^^^^^^^^^^^^^^^^^^^
  File "/home/riftuser/VerInf/analysis/bench/ab_witness_spill.py", line 57, in measure
    tape = build()
           ^^^^^^^
  File "/home/riftuser/VerInf/analysis/bench/ab_witness_spill.py", line 44, in build
    lm = dt._rand_signed(D * vocab, half=dt.HALF)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/riftuser/VerInf/demo/demo_toy_transformer.py", line 136, in _rand_signed
    return torch.where(v >= 0, v, neg_field.view(torch.int64)).view(torch.uint64)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 1.96 GiB. GPU 0 has a total capacity of 31.73 GiB of which 1.33 GiB is free. Including non-PyTorch memory, this process has 30.40 GiB memory in use. Of the allocated memory 29.53 GiB is allocated by PyTorch, and 378.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)
