config d512,ff1536,seq256,L2  (median of 1 reps each)
[sweep] op 31/59 (53%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 32/59 (54%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 33/59 (56%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 34/59 (58%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 35/59 (59%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 36/59 (61%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 37/59 (63%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 38/59 (64%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 39/59 (66%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 40/59 (68%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 41/59 (69%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 42/59 (71%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 43/59 (73%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 44/59 (75%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 45/59 (76%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 46/59 (78%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 47/59 (80%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 48/59 (81%) elapsed=0.0m eta=0.0m cur=2.1GB
[sweep] op 49/59 (83%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 50/59 (85%) elapsed=0.0m eta=0.0m cur=2.1GB
[sweep] op 51/59 (86%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 52/59 (88%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 53/59 (90%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 54/59 (92%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 55/59 (93%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 56/59 (95%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 57/59 (97%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 58/59 (98%) elapsed=0.0m eta=0.0m cur=2.2GB
[sweep] op 59/59 (100%) elapsed=0.0m eta=0.0m cur=2.2GB
  [stream-sound] 4 rounds done; blind root reproducible across rounds: True; W-block rows 0; W-ref False; Wnew rows 0; peak 3.76 GB
  [phase] prove-time breakdown (cuda-synced buckets; shares, not absolute — syncs remove overlap):
    encode          2.3s   31.4%
    fold_qlin       1.3s   17.8%
    quad            0.9s   12.3%
    merkle          0.5s    6.5%
    qlin_polymul      0.4s    5.6%
    compile         0.4s    5.1%
    qlin_rTA        0.3s    4.0%
    witness         0.3s    3.9%
    qlin_rowsum      0.2s    3.2%
    aux             0.2s    3.1%
    qlin_interp      0.2s    2.5%
    fold_qirs       0.2s    2.3%
    cols            0.2s    2.3%
    BUCKETED        7.3s  (vs total prove wall-clock; remainder = setup + un-bucketed)
  recompute : prove   7.62s   witness   0.50s
  gpu-cache : prove   7.20s   witness   0.28s   (+5.5% vs recompute)
  host-spill: prove   7.42s   witness   0.29s   (+2.7% vs recompute)

  spill vs recompute: witness 0.50s -> 0.29s (+42% of the witness term)
  spill vs gpu-cache: prove 7.20s vs 7.42s (spill trades GPU mem for host mem; slower by 0.21s here)

--- production lens (witness spill) ---
  TOY end-to-end: +2.7%  <-- do NOT read as production
  400B term shares (cost model, notebook mode):
     witness       16288s   56.8%
     streaming      9272s   32.3%
     quad           2995s   10.4%
     lin             112s    0.4%
  lever: cuts 'witness' by 47% (measured on toy)
  PRODUCTION PROJECTION: +27.0%  (28668s -> 20941s)  (NVMe 7GB/s; crossover-type — prod per-term cut, NOT the toy fraction)

/home/riftuser/VerInf/prover/core.py:627: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /__w/pytorch/pytorch/torch/csrc/utils/tensor_new.cpp:1556.)
  return torch.frombuffer(bytes(master_seed), dtype=torch.uint8).cuda()
